56248	15299	ar	تيرهي رانتانن	الأخبار	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:bc23deb0-0b3f-4d41-8a86-a6b8aff86b53	-	-	٢٠١٥
234532	34387	ar	سليم حسن	موسوعة مصر القديمة (الجزء السادس)	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:576dfda3-5ebe-4541-b64e-54ea4127393a	-	-	٢٠١٧
239531	76377	ar	هوميروس 	الإلياذة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:6095f562-b25d-45a6-b92e-cc52f37e2a81	-	-	٢٠١١
60638	16413	ar	محمد سعيد العريان	على باب زويلة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:da2e1996-5675-4873-878b-40902d6a07c7	-	-	٢٠١٥
29452	10568	ar	إلياس حنَّا الموصلي	رحلة أول شرقي إلى أمركة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:23747346-c45f-4fc5-90d1-910b4b6d4778	-	-	٢٠١٨
40279	10255	ar	سو هاميلتون	الفلسفة الهنديَّة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:03413f1a-2125-4d62-9c3f-bf4b8237a97e	-	-	٢٠١٦
40766	9829	ar	ديفيد إيه روذري	الكواكب	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9d7b0647-d813-4b0e-b6c7-4f68e316e617	-	-	٢٠١٦
44598	14152	ar	باتريشيا أوفدرهايدي	الفيلم الوثائقي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:fa8cc66c-e315-48e9-966c-92cf1fa389fc	-	-	٢٠١٣
19798	8575	ar	أنطون سعادة	قصتان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:10e688c1-7fee-4f20-8e84-b7466d43e0cf	-	-	٢٠١٥
132521	29306	ar	يوسف الدبس	الموجز في تاريخ سورية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:4a67e243-791a-4ede-a89f-35a21c271975	-	-	٢٠١٧
8606	3931	ar	آرثر كونان دويل	مغامرة العصابة الرقطاء	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:44cb89aa-be81-427b-b52c-6514c7d1774a	-	-	٢٠١٨
73339	20970	ar	جُرجي زيدان	أسير المتمهدي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:46f36e0d-5349-4d0a-8582-78c7d71bcba2	-	-	٢٠١٧
37181	8720	ar	فرانك كلوس	فيزياء الجسيمات	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:d3701157-af41-4cde-bff3-b56eafbe5831	-	-	٢٠١٤
26187	9898	ar	كولين وارد	اللاسلطوية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:b35311d7-e092-44ba-96b6-a9dd96fbe13a	-	-	٢٠١٤
12923	5923	ar	ليو تولستوي	مملكة جهنم والخمر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:12da4b1b-ff8c-4915-8642-6d674323ca47	-	-	٢٠١٦
17637	5914	ar	جي إم باري	بيتر بان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:f78be99b-5941-4aea-abb0-9de092be56df	-	-	٢٠١٣
18868	7941	ar	غوستاف لوبون	اليهود في تاريخ الحضارات الأولى	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:ca52b917-1c63-4a00-b5c1-0d3463048967	-	-	٢٠١٦
7404	3877	ar	كامل كيلاني	عَجِيبَةُ وَعَجِيبَةُ	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:04be2c7b-f672-4d9e-84de-ba04bf81b02e	-	-	٢٠١١
22690	7736	ar	نوال السعداوي	امرأة عند نقطة الصفر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:3fa99bfa-544a-4fbf-a21c-5405f193ef58	-	-	٢٠١٧
92695	20968	ar	محمد فؤاد شكري	ألمانيا النازية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:3ade525f-1a8a-4d31-81ab-260110ea4cf5	-	-	٢٠١٧
19985	8063	ar	محمد لطفي جمعة	في وادي الهموم	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:43a68a60-ce18-479c-bbef-9df122f9c289	-	-	٢٠١٤
66740	16007	ar	طه حسين	الفتنة الكبرى (الجزء الأول)	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:32cce17d-8534-4fa0-829c-ae690834d069	-	-	٢٠١٣
10563	4615	ar	جاك فوتريل	لغز الشبح المشتعل	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:3493e00a-5d30-42cd-8dcb-3ae09072c277	-	-	٢٠١٩
60712	20276	ar	أمين الريحاني	زنبقة الغور	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:a14daa7d-e48f-4696-8f66-f7711acc127e	-	-	٢٠١٤
107603	31171	ar	هنري غيز	بيروت ولبنان منذ قرن ونصف القرن	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:4449a196-8ea6-4329-b12d-fd76f79d6ae0	-	-	٢٠١٤
41868	11663	ar	نقولا الحداد	فاتنة الإمبراطور	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:86fc8056-d712-4aa1-8833-816e30b41263	-	-	٢٠١٤
55497	17272	ar	عباس محمود العقاد	إبراهيم أبو الأنبياء	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:137dca17-5e7a-419a-aa4f-a0dd1893a5fb	-	-	٢٠١٤
44790	11952	ar	إيه سي جرايلينج	برتراند راسل	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:68d64f8a-2714-45e0-86d6-abce50b53c65	-	-	٢٠١٤
3748	2678	ar	أحمد زكي أبو شادي	الكائن الثاني	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:72a683d4-2d40-434b-a0b1-a9bd0ec8016b	-	-	٢٠١٥
4008	2131	ar	هربرت جورج ويلز	وادي العناكب	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:5eb2d5ca-a9ab-41f1-9380-51d43d908fb5	-	-	٢٠١٨
8425	4304	ar	أحمد زكي أبو شادي	زينوبيا ملكة تدمر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:c710380d-e562-4721-b616-60a8a625785b	-	-	٢٠١٤
85624	24946	ar	لورا نادر	الثقافة والكرامة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:5d68a9aa-76c0-4a32-92ed-41ec7a83ca8e	-	-	٢٠١٥
41496	11823	ar	كيث طومسون	الحفريات	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:62fdbffd-ac42-4962-bb44-780db4770ed1	-	-	٢٠١٥
140446	37405	ar	سيد علي إسماعيل	جهود القباني المسرحية في مصر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:aa18afff-ec36-4315-9989-359ce0d6d1c7	-	-	٢٠١٧
28692	8090	ar	طه حسين	قادة الفكر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:2f89e0b0-d571-479f-a181-72be5875c63a	-	-	٢٠١٣
46358	12272	ar	إل ساندي مايسل	الانتخابات والأحزاب السياسية الأمريكية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:5dfae3e5-f9d5-4894-bac4-b028d13bfec9	-	-	٢٠١٤
8390	3719	ar	كامل كيلاني	العاصفة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:d94dbf74-521b-4eb9-a384-2c8d039c0895	-	-	٢٠١١
45831	13335	ar	-	ملحمة جلجاميش	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:8f80642e-af6b-4409-b2d0-0557e0c8e81e	-	-	٢٠١٩
40014	14739	ar	أحمد سمير سعد	الإكسير	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:ed8866fb-a86c-4afa-a399-6cadd2852640	-	-	٢٠١٨
4191	2515	ar	هربرت جورج ويلز	النجم	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:2b3a361c-ac4c-44f5-99d0-de5184b80618	-	-	٢٠١٨
103630	22475	ar	ماريلين وايمر	التدريس المُتمركِز حول المُتعلِّم‎	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:b8fdbfb0-9f6b-4e27-abb1-e1f44d13a121	-	-	٢٠١٩
11027	5767	ar	أمير الشعراء أحمَد شوقي	علي بك الكبير	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:ff919b1f-0f1b-4a7c-a5ba-ca0c2f43df14	-	-	٢٠١١
4279	2426	ar	كامل كيلانى	الأميرُ الحادِي وَالخَمْسُونَ	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:6f7c1998-9d17-4115-a413-edb9eb69815a	-	-	٢٠١١
20621	8747	ar	عبد الغفار مكاوي	التعبيرية في الشعر والقصة والمسرح	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:081625a6-8c79-4f34-8d0e-0054946522f7	-	-	٢٠١٨
33079	10858	ar	ستيفن إريك برونر	النظرية النقدية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:5a906cda-d9e9-4f92-bc60-49eed023a5cc	-	-	٢٠١٦
24110	7777	ar	إبراهيم رمزي	أبطال المنصورة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:a98b6de9-7ff8-4d21-8758-33b9d5c22503	-	-	٢٠١١
34623	11851	ar	تشارلز جي كوك	علم النجاح	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:8f00c197-cf11-4f5b-afe7-b9afbfc7c5f1	-	-	٢٠١٦
77379	21975	ar	محمد حسين هيكل	هكذا خلقت	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:972be2ec-92c2-482f-9cfc-849bd9dc66ef	-	-	٢٠١٥
175551	26853	ar	سليم حسن	موسوعة مصر القديمة (الجزء التاسع)	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:12532ebf-ee2b-486e-b075-da4f674ba9eb	-	-	٢٠١٧
44374	16517	ar	طه عبد الباقي سرور	الحسين بن منصور الحلاج	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:530b8a5f-7126-40b1-9251-1b9b7f3927cb	-	-	٢٠١٤
106387	29899	ar	أحمد فارس الشدياق‏	كشف المُخبَّا عن فنون أوربا	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9746c11b-35d5-48e7-b371-a14514f9ce25	-	-	٢٠١٤
6486	3192	ar	كامل كيلاني	أُمُّ سِنْدٍ وَأُمُّ هِنْدٍ	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:8300d6d1-58d0-4128-a8bd-7dcdf2d4d2bf	-	-	٢٠١١
34207	11160	ar	أحمد عيسى	تاريخ النبات عند العرب	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:2fe73076-4264-429a-a416-af316112c30f	-	-	٢٠١٣
42443	14389	ar	عباس محمود العقاد	التعريف بشكسبير	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:3960db9c-5ccd-4283-ade6-27c5e0f3b3c5	-	-	٢٠١٤
80436	20186	ar	أندريا إل برِس وبروس إيه ويليامز	مقدمة إلى بيئة الإعلام الجديدة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:87b37ae2-3b1d-43de-bcff-80e582ce4bae	-	-	٢٠١٧
45143	16500	ar	قدرية حسين	رسائل أنقرة المقدسة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:99580836-b305-4e43-abdb-fb98c11f985d	-	-	٢٠١٤
52328	18140	ar	محمد ثابت	جولة في ربوع أستراليا	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9af5ef67-bb02-48cb-8215-fe672115ba7a	-	-	٢٠١٣
66496	22215	ar	الموسيقار محمد كامل الخلعي	كِتاب المُوسيقى الشرقي‏	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:d79bc757-c279-4fc6-bd47-337553789eed	-	-	٢٠١١
63184	17405	ar	جُرجي زيدان	عروس فرغانة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:ddbcd75a-1be8-4604-8169-0bea4eed4199	-	-	٢٠١٧
40196	10523	ar	رودولفو ساراتشي	علم الأوبئة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:58a9003b-6a4e-4c4a-a4e8-5d35f12316a6	-	-	٢٠١٥
70668	22985	ar	فولتير 	قاموس فولتير الفلسفي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:944a9da2-821d-4646-bc5a-b524f914b34c	-	-	٢٠١٨
51565	13278	ar	كين بينمور	نظرية الألعاب	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9ce9df70-9573-48e6-9da7-bd610d1a18a4	-	-	٢٠١٦
107365	25686	ar	كلاوس بيندر	صُنَّاع النقود	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:dda65a43-62a1-4774-945f-01cc9e2180b4	-	-	٢٠١٥
198967	36227	ar	تي إيه هبنهايمر	عدٌّ تنازلي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:9442ece8-b191-4fcf-b4c4-c039928af876	-	-	٢٠١٨
219374	43376	ar	كلود كيتيل	تاريخ الجنون	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:d8446775-9d59-4321-a573-8808fc3b1fe1	-	-	٢٠١٥
36340	11576	ar	كورا ميسن	سقراط	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:119028e8-2c1b-4424-99d5-3b73722ade00	-	-	٢٠١٨
19803	7204	ar	طه حسين	ما وراء النهر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:04a8a697-d898-449e-86c9-ac20d4c8f81e	-	-	٢٠١٣
127933	28775	ar	محمد رياض	مصر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:b0a04c2f-0a6c-4196-8b39-9de66206b966	-	-	٢٠١٤
44159	11090	ar	بونسون دو ترايل	العاشقة الروسية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:13fb9d7f-ae4d-4b20-bc69-6559a7703bb7	-	-	٢٠١٤
16823	7335	ar	عمر فاخوري	الحقيقة اللبنانية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:23dae041-8b59-4c48-a9eb-44a7862648f3	-	-	٢٠١٧
51214	18393	ar	بوئثيوس 	عزاء الفلسفة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:3b503d0b-5d1c-4a6a-b41f-50ffc4bac65d	-	-	٢٠١٩
37812	12853	ar	سلامة موسى	اليوم والغد	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:40c5cfc5-5758-4478-bbe3-cc4958efd561	-	-	٢٠١٩
26610	10569	ar	محمد سعيد العريان	بنت قُسطنطين	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:5765740c-9c91-489e-ab1f-97da4a676ca1	-	-	٢٠١٥
228707	53878	ar	طه حسين	حديث الأربعاء	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:27791727-bf05-4b0c-acc6-b6303f97cb6d	-	-	٢٠١٤
53002	17683	ar	محمد كامل حسين	الحياة الفكرية والأدبية بمصر من الفتح العربي حتى آخر الدولة الفاطمية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:dbb1de1e-e0b8-44d6-957c-7e1dbd44116f	-	-	٢٠١٧
19417	6092	ar	ثورنتون دبليو برجس	الْجَدَّةُ ثعلبة الْعَجُوزُ	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:615700c7-3637-45f4-9368-2bea5edfd707	-	-	٢٠١٧
41366	12580	ar	زكريا مهران	موجز النقود والسياسة النقدية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:83944ae6-77c3-4268-9479-e413dfdfc1f5	-	-	٢٠١٧
32757	10642	ar	يعقوب آرتين	القول التام في التعليم العام	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:2bfb2968-8033-4229-aaf0-76ca11281b85	-	-	٢٠١٨
22521	9113	ar	أوجين بريو	الإيمان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:8297ea0b-d6de-44a2-8e85-857bdbfd9394	-	-	٢٠١٤
49782	16161	ar	جوناثان بيت	الأدب الإنجليزي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:f3afac35-7ae0-4c69-8c0e-647096f3d16e	-	-	٢٠١٥
3866	2203	ar	أبو العلاء المعري	رسالة الملائكة	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:0ebce91e-582f-42be-be8a-d449d182f01f	-	-	٢٠١٩
69357	19757	ar	كارول جي توماس	عالَم الإسكندر الأكبر	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:34c65903-0e9c-4ff8-a641-b77d214758cf	-	-	٢٠١٧
26364	9769	ar	أحمد أمين	الشرق والغرب	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:89a174e6-567e-4704-bfd8-969d9745e268	-	-	٢٠١٧
14151	6769	ar	مصطفى فروخ	قصة إنسان من لبنان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:a563bcda-5d26-4164-a223-d8f5cba5d2ff	-	-	٢٠١٥
48207	13303	ar	طه حسين	خصام ونقد	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:6bac1abf-fa23-4a57-aab1-f6e8cad0034c	-	-	٢٠١٤
25146	9318	ar	يمنى طريف الخولي	النسوية وفلسفة العلم	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:39a05417-a69a-44de-a1cc-1aa5d08388e9	-	-	٢٠١٨
6660	3016	ar	هربرت جورج ويلز	صانع المعجزات	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:8146e5dd-6f40-4053-95e1-a95b68bbed3e	-	-	٢٠١٨
242266	39136	ar	تشارلز داروين	أصل الأنواع	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:db2e891f-2e1a-4df5-b70a-7304d9942065	-	-	٢٠١٨
15851	9704	ar	عباس محمود العقاد	عرائس وشياطين	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:22b97b54-d2b4-48bc-af74-3d145f23ddc4	-	-	٢٠١٤
49624	17900	ar	-	مسرحيات يوربديز	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:fb99dc6f-4ada-4988-83a6-c515c272c794	-	-	٢٠١٨
19794	7194	ar	جاك لندن	نِدَاءُ البَرِّيَّةِ	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9ae0331b-1f7b-449a-86c7-2347448be784	-	-	٢٠١٤
40749	12624	ar	فرج جبران	تعال معي إلى باكستان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:402d40f2-4386-48d3-9314-648f36a8e266	-	-	٢٠١٦
17166	6500	ar	إبراهيم رمزي	البدوية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:fc328fd3-a167-49f7-9e7a-51cb4d11a46d	-	-	٢٠١٤
96836	24334	ar	طه حسين	الأيام	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9679d971-c634-4b3b-b1ad-d5a5fe65fb4f	-	-	٢٠١٣
19313	12258	ar	نِقولا فياض	رفيف الأقحوان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9dae0d6c-cb6c-4e59-883b-23e7c5d63395	-	-	٢٠١٧
18832	6156	ar	جورج ألكسندر ويلكن	الأمومة عند العرب	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	الناشر مؤسسة هنداوي سي آي سي	urn:uuid:64f7ebbe-b29a-48cb-ae23-f3902b3da469	-	-	٢٠١٧
38457	14671	ar	سعيد تقي الدين	نخب العدو	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:10ef662c-d136-4112-b886-d2a8050f7ebd	-	-	٢٠١٧
21338	9716	ar	نِقولا فياض	دنيا وأديان	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:a5fbb7e1-2385-4635-8c4f-475cbc4e7bc3	-	-	٢٠١٧
27268	9720	ar	سلامة موسى	دراسات سيكلوجية	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:9d1b1cc4-c5cc-4fe1-ac7a-86c1be2f2219	-	-	٢٠١٦
22316	9877	ar	سعيد تقي الدين	سيداتي سادتي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:0108db8d-433e-46ea-a4f5-1f125dbf3831	-	-	٢٠١٧
42690	13228	ar	ديفيد سِيد	الخيال العلمي	-	-	-	Copyright 2011 Hindawi Publishing Corporation. All rights reserved.	-	مؤسسة هنداوي للتعليم والثقافة	urn:uuid:2bc188b7-f842-4525-bb7b-89af323cd40f	-	-	٢٠١٦
