126872	2503	zh-TW	維多利亞．荷特	彭莊新娘	-	-	-	-	-	-	www.haodoo.net	-	-	-
62424	2376	zh-TW	莫理士．盧布朗	神祕的白牡丹	-	-	-	-	-	-	www.haodoo.net	-	-	-
88423	2638	zh-TW	阿嘉莎．克莉絲蒂	法蘭克福機場怪客	-	-	-	-	-	-	www.haodoo.net	-	-	-
58914	2121	zh-TW	赤川次郎	三色貓幽靈俱樂部	-	-	-	-	-	-	www.haodoo.net	-	-	-
57096	2072	zh-TW	赤川次郎	三色貓榜上無名	-	-	-	-	-	-	www.haodoo.net	-	-	-
161864	2871	zh-TW	弗．福塞斯	敖德薩檔案	-	-	-	-	-	-	www.haodoo.net	-	-	-
88235	2497	zh-TW	勞倫斯．卜洛克	喜歡引用吉卜林的賊	-	-	-	-	-	-	www.haodoo.net	-	-	-
160358	2999	zh-TW	錢德勒	漫長的告別	-	-	-	-	-	-	www.haodoo.net	-	-	-
162318	2745	zh-TW	柯南．道爾	福爾摩斯三．歸來記	-	-	-	-	-	-	www.haodoo.net	-	-	-
92736	2304	zh-TW	阿嘉莎．克莉絲蒂	死亡終有時	-	-	-	-	-	-	www.haodoo.net	-	-	-
65647	2169	zh-TW	倪匡	珍珠蕩婦	-	-	-	-	-	-	www.haodoo.net	-	-	-
145682	2362	zh-TW	倪匡	連鎖	-	-	-	-	-	-	www.haodoo.net	-	-	-
65458	2117	zh-TW	倪匡	天外金球	-	-	-	-	-	-	www.haodoo.net	-	-	-
49890	1833	zh-TW	赤川次郎	迷路的新娘	-	-	-	-	-	-	www.haodoo.net	-	-	-
92944	2521	zh-TW	東野圭吾	黑笑小說	-	-	-	-	-	-	www.haodoo.net	-	-	-
204697	2777	zh-TW	維多利亞．荷特	神秘女人號	-	-	-	-	-	-	www.haodoo.net	-	-	-
90898	2242	zh-TW	倪匡	金酋長	-	-	-	-	-	-	www.haodoo.net	-	-	-
90180	2135	zh-TW	倪匡	搜靈	-	-	-	-	-	-	www.haodoo.net	-	-	-
139634	3186	zh-TW	羅歇．博尼什	越洋大追捕	-	-	-	-	-	-	www.haodoo.net	-	-	-
153018	2939	zh-TW	米涅．渥特絲	女雕刻家	-	-	-	-	-	-	www.haodoo.net	-	-	-
89978	2379	zh-TW	阿嘉莎．克莉絲蒂	死亡不長眠	-	-	-	-	-	-	www.haodoo.net	-	-	-
86541	2146	zh-TW	賈德諾	拉斯維加斯錢來了	-	-	-	-	-	-	www.haodoo.net	-	-	-
98564	2345	zh-TW	東野圭吾	美麗的凶器	-	-	-	-	-	-	www.haodoo.net	-	-	-
59023	1969	zh-TW	倪匡	換頭記	-	-	-	-	-	-	www.haodoo.net	-	-	-
203225	3118	zh-TW	傑佛瑞．迪佛	人骨拼圖	-	-	-	-	-	-	www.haodoo.net	-	-	-
73110	2073	zh-TW	倪匡	訪客	-	-	-	-	-	-	www.haodoo.net	-	-	-
82796	2098	zh-TW	倪匡	極刑	-	-	-	-	-	-	www.haodoo.net	-	-	-
79486	2337	zh-TW	阿嘉莎．克莉絲蒂	黑麥奇案	-	-	-	-	-	-	www.haodoo.net	-	-	-
45743	1936	zh-TW	赤川次郎	三色貓離家出走	-	-	-	-	-	-	www.haodoo.net	-	-	-
36010	2328	zh-TW	陳孝華、陳若雲	施劍翹復仇記	-	-	-	-	-	-	www.haodoo.net	-	-	-
102336	2398	zh-TW	東野圭吾	伽利略的苦惱	-	-	-	-	-	-	www.haodoo.net	-	-	-
40993	1930	zh-TW	赤川次郎	幽靈教會	-	-	-	-	-	-	www.haodoo.net	-	-	-
51526	2082	zh-TW	赤川次郎	三色貓淡淡的幽靈	-	-	-	-	-	-	www.haodoo.net	-	-	-
103094	2216	zh-TW	東野圭吾	白馬山莊殺人事件	-	-	-	-	-	-	www.haodoo.net	-	-	-
92782	2290	zh-TW	森村誠一	棟居刑事之殺人交叉路	-	-	-	-	-	-	www.haodoo.net	-	-	-
111431	2603	zh-TW	阿嘉莎．克莉絲蒂	第三個單身女郎	-	-	-	-	-	-	www.haodoo.net	-	-	-
73088	2385	zh-TW	東野圭吾	超．殺人事件：推理作家的苦惱	-	-	-	-	-	-	www.haodoo.net	-	-	-
73733	2601	zh-TW	阿嘉莎．克莉絲蒂	愛的重量	-	-	-	-	-	-	www.haodoo.net	-	-	-
147226	2544	zh-TW	倪匡	妖火	-	-	-	-	-	-	www.haodoo.net	-	-	-
184377	2658	zh-TW	李查德	完美嫌犯	-	-	-	-	-	-	www.haodoo.net	-	-	-
156389	2714	zh-TW	維多利亞．荷特	第七個處女的傳說	-	-	-	-	-	-	www.haodoo.net	-	-	-
90440	2539	zh-TW	阿嘉莎．克莉絲蒂	弄假成真	-	-	-	-	-	-	www.haodoo.net	-	-	-
99541	2259	zh-TW	東野圭吾	操縱彩虹的少年	-	-	-	-	-	-	www.haodoo.net	-	-	-
125612	2480	zh-TW	東川篤哉	完全犯罪需要幾隻貓？	-	-	-	-	-	-	www.haodoo.net	-	-	-
240622	3101	zh-TW	傑佛瑞．迪佛	石猴子	-	-	-	-	-	-	www.haodoo.net	-	-	-
112908	2436	zh-TW	森村誠一	新幹線謀殺案	-	-	-	-	-	-	www.haodoo.net	-	-	-
70811	2364	zh-TW	赤川次郎	三色貓追蹤	-	-	-	-	-	-	www.haodoo.net	-	-	-
82422	2021	zh-TW	倪匡	迷藏	-	-	-	-	-	-	www.haodoo.net	-	-	-
80891	2196	zh-TW	赤川次郎	玩得過火的殺人遊戲	-	-	-	-	-	-	www.haodoo.net	-	-	-
68970	2075	zh-TW	倪匡	叢林之神	-	-	-	-	-	-	www.haodoo.net	-	-	-
82688	2429	zh-TW	阿嘉莎．克莉絲蒂	幸福假面	-	-	-	-	-	-	www.haodoo.net	-	-	-
95811	2459	zh-TW	宮部美幸	繼父	-	-	-	-	-	-	www.haodoo.net	-	-	-
120905	2740	zh-TW	宮部美幸	魔術的耳語	-	-	-	-	-	-	www.haodoo.net	-	-	-
50000	1792	zh-TW	赤川次郎	不歸新娘	-	-	-	-	-	-	www.haodoo.net	-	-	-
90363	2478	zh-TW	宮部美幸	幻色江戶曆	-	-	-	-	-	-	www.haodoo.net	-	-	-
164049	2484	zh-TW	東野圭吾	徬徨之刃	-	-	-	-	-	-	www.haodoo.net	-	-	-
49362	2315	zh-TW	赤川次郎	天使不是神	-	-	-	-	-	-	www.haodoo.net	-	-	-
90732	2017	zh-TW	倪匡	天書	-	-	-	-	-	-	www.haodoo.net	-	-	-
169162	2752	zh-TW	威爾基‧柯林斯	白衣女郎	-	-	-	-	-	-	www.haodoo.net	-	-	-
139615	2800	zh-TW	瑪麗．海金斯．克拉克	窺伺者	-	-	-	-	-	-	www.haodoo.net	-	-	-
73689	1969	zh-TW	倪匡	貝殼	-	-	-	-	-	-	www.haodoo.net	-	-	-
182727	2683	zh-TW	宮部美幸	火車	-	-	-	-	-	-	www.haodoo.net	-	-	-
61592	1893	zh-TW	賈德諾	繼女的祕密	-	-	-	-	-	-	www.haodoo.net	-	-	-
46922	1925	zh-TW	赤川次郎	天使啊！不可偷盜	-	-	-	-	-	-	www.haodoo.net	-	-	-
164134	2949	zh-TW	希區考克	希區考克懸念故事集．上	-	-	-	-	-	-	www.haodoo.net	-	-	-
108348	2499	zh-TW	阿嘉莎．克莉絲蒂	死亡暗道	-	-	-	-	-	-	www.haodoo.net	-	-	-
79404	2142	zh-TW	東野圭吾	浪花少年偵探團	-	-	-	-	-	-	www.haodoo.net	-	-	-
164119	2861	zh-TW	阿嘉莎．克莉絲蒂	撒旦的情歌	-	-	-	-	-	-	www.haodoo.net	-	-	-
97892	2180	zh-TW	倪匡	盜墓	-	-	-	-	-	-	www.haodoo.net	-	-	-
110122	2448	zh-TW	宮部美幸	少年島崎不思議事件簿	-	-	-	-	-	-	www.haodoo.net	-	-	-
165752	3088	zh-TW	柯南‧道爾	福爾摩斯二	-	-	-	-	-	-	www.haodoo.net	-	-	-
197326	3030	zh-TW	尤．奈斯博	魔鬼的法則	-	-	-	-	-	-	www.haodoo.net	-	-	-
43485	2160	zh-TW	黃易	靈琴殺手	-	-	-	-	-	-	www.haodoo.net	-	-	-
119426	2722	zh-TW	柯南．道爾	福爾摩斯四．新探案	-	-	-	-	-	-	www.haodoo.net	-	-	-
240917	3049	zh-TW	宮部美幸	蒲生邸事件	-	-	-	-	-	-	www.haodoo.net	-	-	-
86277	2285	zh-TW	赤川次郎	三色貓怪談	-	-	-	-	-	-	www.haodoo.net	-	-	-
110031	2838	zh-TW	約瑟芬．鐵伊	一先令蠟燭	-	-	-	-	-	-	www.haodoo.net	-	-	-
52755	2050	zh-TW	赤川次郎	不眠不休殺人事件	-	-	-	-	-	-	www.haodoo.net	-	-	-
81173	2315	zh-TW	湊佳苗	少女	-	-	-	-	-	-	www.haodoo.net	-	-	-
78132	1992	zh-TW	西村京太郎	列車二十三點二十五分到札幌	-	-	-	-	-	-	www.haodoo.net	-	-	-
174764	2996	zh-TW	宮部美幸	糊塗蟲	-	-	-	-	-	-	www.haodoo.net	-	-	-
102553	2577	zh-TW	約瑟芬．鐵伊	一張俊美的臉	-	-	-	-	-	-	www.haodoo.net	-	-	-
57817	2039	zh-TW	赤川次郎	死亡約會	-	-	-	-	-	-	www.haodoo.net	-	-	-
85450	2028	zh-TW	倪匡	眼睛	-	-	-	-	-	-	www.haodoo.net	-	-	-
